"","Poll_spec","Poll_order","Julian_day","Plant_spec","Freq","Period"
"8073","Bombus mixtus","Hymenoptera",217,"Chamaenerion angustifolium",1,"Present"
"8083","Parasyrphus spp.","Diptera",168,"Rubus deliciosus",1,"Present"
"8085","Myrmica incompleta","Hymenoptera",180,"Penstemon glaber",1,"Present"
"8089","Parasyrphus spp.","Diptera",168,"Rubus deliciosus",1,"Present"
"8093","Myrmica sp.","Hymenoptera",194,"Penstemon glaber",1,"Present"
"8094","Myrmica spp.","Hymenoptera",202,"Chamaenerion angustifolium",3,"Present"
"8095","Parasyrphus spp.","Diptera",168,"Rubus deliciosus",1,"Present"
"8096","Panurginus cressoniellus","Hymenoptera",147,"Geranium caespitosum",1,"Present"
"8098","Orphilus subnitidus","Coleoptera",167,"Rubus deliciosus",1,"Present"
"8100","Tapinoma sessile","Hymenoptera",199,"Chamaenerion angustifolium",1,"Present"
"8101","Tapinoma sessile","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8102","Tapinoma sessile","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8108","Tapinoma sessile","Hymenoptera",190,"Penstemon glaber",1,"Present"
"8109","Parasyrphus spp.","Diptera",168,"Rubus deliciosus",1,"Present"
"8110","Tapinoma sessile","Hymenoptera",190,"Penstemon glaber",1,"Present"
"8112","Parasyrphus spp.","Diptera",168,"Rubus deliciosus",1,"Present"
"8113","Parasyrphus spp.","Diptera",168,"Rubus deliciosus",1,"Present"
"8114","Pipiza spp.","Diptera",165,"Rubus deliciosus",1,"Present"
"8115","Pipiza spp.","Diptera",165,"Rubus deliciosus",1,"Present"
"8121","Gasteruption barnstoni perplexus","Hymenoptera",203,"Chamaenerion angustifolium",1,"Present"
"8124","Agapostemon spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8125","Pipiza spp.","Diptera",161,"Rubus deliciosus",1,"Present"
"8126","Cerodontha sp.","Diptera",193,"Penstemon virens",1,"Present"
"8127","Pipiza spp.","Diptera",161,"Rubus deliciosus",1,"Present"
"8128","Agapostemon spp.","Hymenoptera",224,"Chamaenerion angustifolium",1,"Present"
"8129","Bombus mixtus","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"8130","Bombus mixtus","Hymenoptera",230,"Geranium caespitosum",1,"Present"
"8131","Bombus mixtus","Hymenoptera",231,"Geranium caespitosum",1,"Present"
"8133","Dufourea spp.","Hymenoptera",200,"Chamaenerion angustifolium",1,"Present"
"8134","Dufourea spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8135","Dufourea spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8136","Dufourea spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8138","Dufourea spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8139","Dufourea spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8140","Dufourea spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8141","Dufourea spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8142","Dufourea spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8143","Dufourea spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8144","Dufourea spp.","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"8145","Dufourea spp.","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"8146","Dufourea spp.","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"8147","Dufourea spp.","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"8148","Dufourea spp.","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"8149","Dufourea spp.","Hymenoptera",197,"Geranium caespitosum",1,"Present"
"8151","Bombus mixtus","Hymenoptera",200,"Chamaenerion angustifolium",1,"Present"
"8152","Pipiza spp.","Diptera",161,"Rubus deliciosus",1,"Present"
"8158","Halictus confusus","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8159","Halictus confusus","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"8161","Halictus rubicundus","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8162","Halictus rubicundus","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8163","Halictus rubicundus","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8164","Halictus rubicundus","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8167","Halictus rubicundus","Hymenoptera",180,"Geranium caespitosum",1,"Present"
"8168","Hylaeus annulatus","Hymenoptera",166,"Penstemon virens",1,"Present"
"8169","Hylaeus verticalis","Hymenoptera",166,"Penstemon virens",1,"Present"
"8170","Hylaeus verticalis","Hymenoptera",166,"Penstemon virens",1,"Present"
"8171","Hylaeus verticalis","Hymenoptera",166,"Penstemon virens",1,"Present"
"8172","Hylaeus verticalis","Hymenoptera",166,"Penstemon virens",1,"Present"
"8173","Hylaeus verticalis","Hymenoptera",166,"Penstemon virens",1,"Present"
"8174","Hylaeus verticalis","Hymenoptera",166,"Penstemon virens",1,"Present"
"8175","Hylaeus verticalis","Hymenoptera",166,"Penstemon virens",1,"Present"
"8176","Hoplitis producta","Hymenoptera",166,"Penstemon virens",1,"Present"
"8177","Osmia bella","Hymenoptera",166,"Penstemon virens",1,"Present"
"8178","Osmia bella","Hymenoptera",166,"Penstemon virens",1,"Present"
"8179","Osmia malina","Hymenoptera",166,"Penstemon virens",1,"Present"
"8180","Osmia tristella","Hymenoptera",166,"Penstemon virens",1,"Present"
"8181","Osmia tristella","Hymenoptera",166,"Penstemon virens",1,"Present"
"8182","Papilio rutulus","Lepidoptera",166,"Penstemon virens",1,"Present"
"8183","Papilio rutulus","Lepidoptera",166,"Penstemon virens",1,"Present"
"8187","Pipiza spp.","Diptera",167,"Rubus deliciosus",1,"Present"
"8188","Bombus mixtus","Hymenoptera",214,"Aconitum columbianum",1,"Present"
"8190","Orsodacne atra","Coleoptera",175,"Geranium richardsonii",1,"Present"
"8192","Orsodacne atra","Coleoptera",158,"Geranium richardsonii",1,"Present"
"8196","Pipiza spp.","Diptera",167,"Rubus deliciosus",1,"Present"
"8197","Pipiza spp.","Diptera",167,"Rubus deliciosus",1,"Present"
"8207","Bombus nevadensis","Hymenoptera",184,"Penstemon virens",1,"Present"
"8208","Paranapiacaba tricincta","Coleoptera",187,"Rubus deliciosus",1,"Present"
"8212","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8213","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8214","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8216","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8218","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8221","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8223","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8224","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8226","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8227","Pentaria fuscula","Coleoptera",204,"Chamaenerion angustifolium",1,"Present"
"8228","Bombus occidentalis","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8230","Pentaria fuscula","Coleoptera",218,"Chamaenerion angustifolium",1,"Present"
"8231","Pentaria fuscula","Coleoptera",218,"Chamaenerion angustifolium",1,"Present"
"8232","Pentaria fuscula","Coleoptera",224,"Chamaenerion angustifolium",1,"Present"
"8236","Bombus occidentalis","Hymenoptera",192,"Geranium richardsonii",1,"Present"
"8243","Bombus rufocinctus","Hymenoptera",201,"Geranium richardsonii",1,"Present"
"8244","Bombus rufocinctus","Hymenoptera",196,"Geranium richardsonii",1,"Present"
"8245","Bombus rufocinctus","Hymenoptera",196,"Geranium richardsonii",1,"Present"
"8247","Bombus rufocinctus","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8250","Bombus rufocinctus","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8251","Bombus rufocinctus","Hymenoptera",201,"Geranium caespitosum",1,"Present"
"8252","Bombus rufocinctus","Hymenoptera",201,"Geranium caespitosum",1,"Present"
"8253","Bombus rufocinctus","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8254","Bombus rufocinctus","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8263","Bombus rufocinctus","Hymenoptera",188,"Geranium caespitosum",1,"Present"
"8276","Bombus rufocinctus","Hymenoptera",188,"Rubus idaeus var. strigosus",1,"Present"
"8277","Bombus rufocinctus","Hymenoptera",174,"Rubus deliciosus",1,"Present"
"8278","Bombus rufocinctus","Hymenoptera",174,"Rubus deliciosus",1,"Present"
"8279","Bombus rufocinctus","Hymenoptera",174,"Rubus deliciosus",1,"Present"
"8282","Bombus rufocinctus","Hymenoptera",174,"Rubus idaeus var. strigosus",1,"Present"
"8283","Bombus rufocinctus","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"8284","Bombus rufocinctus","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"8285","Bombus rufocinctus","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"8286","Bombus rufocinctus","Hymenoptera",207,"Geranium caespitosum",1,"Present"
"8287","Lasioglossum (Dialictus) spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8288","Lasioglossum (Dialictus) spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8289","Lasioglossum (Dialictus) spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8290","Lasioglossum (Dialictus) spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8291","Lasioglossum (Dialictus) spp.","Hymenoptera",196,"Geranium caespitosum",1,"Present"
"8295","Lasioglossum (Dialictus) spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8296","Lasioglossum (Dialictus) spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8297","Lasioglossum (Dialictus) spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8298","Lasioglossum (Dialictus) spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8299","Lasioglossum (Dialictus) spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8300","Lasioglossum (Dialictus) spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8302","Lasioglossum (Dialictus) spp.","Hymenoptera",199,"Chamaenerion angustifolium",1,"Present"
"8303","Lasioglossum (Dialictus) spp.","Hymenoptera",199,"Chamaenerion angustifolium",1,"Present"
"8304","Lasioglossum (Dialictus) spp.","Hymenoptera",199,"Geranium caespitosum",1,"Present"
"8305","Lasioglossum (Dialictus) spp.","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"8306","Lasioglossum (Dialictus) spp.","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"8307","Lasioglossum (Dialictus) spp.","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"8308","Lasioglossum (Dialictus) spp.","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"8309","Lasioglossum (Dialictus) spp.","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"8310","Lasioglossum (Dialictus) spp.","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"8311","Lasioglossum (Dialictus) spp.","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"8312","Lasioglossum (Dialictus) spp.","Hymenoptera",202,"Chamaenerion angustifolium",1,"Present"
"8313","Lasioglossum (Dialictus) spp.","Hymenoptera",203,"Chamaenerion angustifolium",1,"Present"
"8314","Lasioglossum (Dialictus) spp.","Hymenoptera",203,"Chamaenerion angustifolium",1,"Present"
"8315","Lasioglossum (Dialictus) spp.","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"8316","Lasioglossum (Dialictus) spp.","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"8317","Lasioglossum (Dialictus) spp.","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"8318","Lasioglossum (Dialictus) spp.","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"8319","Lasioglossum (Dialictus) spp.","Hymenoptera",204,"Chamaenerion angustifolium",1,"Present"
"8321","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8322","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8323","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8324","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8325","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8326","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8327","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8328","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8329","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8330","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8331","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8332","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8333","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8334","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8335","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8336","Lasioglossum (Dialictus) spp.","Hymenoptera",206,"Geranium caespitosum",1,"Present"
"8337","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8338","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8339","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8340","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8341","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8342","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8343","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8344","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8345","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8346","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8347","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8348","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8349","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8350","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8351","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8352","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8353","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8354","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8355","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Chamaenerion angustifolium",1,"Present"
"8356","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8357","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8358","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8359","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8360","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8361","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8362","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8363","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8364","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8365","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8366","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8367","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8368","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8369","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8370","Lasioglossum (Dialictus) spp.","Hymenoptera",218,"Geranium caespitosum",1,"Present"
"8375","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8376","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8377","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8378","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8379","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8380","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8381","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8382","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8383","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8384","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Chamaenerion angustifolium",1,"Present"
"8385","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Chamaenerion angustifolium",1,"Present"
"8386","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8387","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8388","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8389","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8390","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8391","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8392","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8393","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8394","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8395","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8396","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8397","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8398","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8399","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8400","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8401","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8402","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8403","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8404","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8405","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8406","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
"8407","Lasioglossum (Dialictus) spp.","Hymenoptera",224,"Geranium caespitosum",1,"Present"
